Record ID,Store Name,Store Type,Street Number,Street Name,Additional Address,City,State,Zip Code,Zip4,County,Latitude,Longitude,Authorization Date,End Date
1314956,Debbie's Convenience One Stop  ,Convenience Store,3230,Washington Rd, ,Atlanta,GA,30344,5421,FULTON,33.66771,-84.46487,5/18/2018,11/25/2022
947936,Decatur Street Variety Store  ,Convenience Store,1174,Pryor Rd SW,Ste E,Atlanta,GA,30315,2215,FULTON,33.72278,-84.39327,6/8/2010,5/16/2012
1019942,Dee's Market  ,Medium Grocery Store,138,Edgewood Ave NE, ,Atlanta,GA,30303,3007,FULTON,33.75452,-84.38361,10/6/2011,11/15/2015
1221191,Dee's Market Grocery  ,Convenience Store,138,Edgewood Ave Ne, ,Atlanta,GA,30303,3007,FULTON,33.75448,-84.3834,12/7/2015,4/25/2017
1251503,Delores Food Mart  ,Convenience Store,1047,Ralph David Abernathy Blvd SW, ,Atlanta,GA,30310,1811,FULTON,33.73825,-84.42217,8/14/2016,9/23/2019
1053013,Delowe Exxon  ,Convenience Store,1801,Delowe Dr, ,Atlanta,GA,30311, ,FULTON,33.70584,-84.45731,8/17/2012,3/18/2014
1115449,Delowe Marathon  ,Convenience Store,2000,Delowe Dr SW, ,Atlanta,GA,30311,4717,FULTON,33.70043,-84.45732,12/24/2013,11/14/2023
1133907,Delowe Valero  ,Convenience Store,1980,Delowe Dr SW, ,Atlanta,GA,30311,4717,FULTON,33.70099,-84.45734,5/5/2014,10/12/2023
444581,DENNY'S SUPER SAVE  ,Convenience Store,1562,Ralph David Abernathy Blvd SW, ,Atlanta,GA,30310,1253,FULTON,0,0,10/21/2003,1/4/2005
733640,DENNY'S SUPER SAVE  ,Convenience Store,1562,Ralph David Abernathy Blvd SW, ,Atlanta,GA,30310,1253,FULTON,33.744,-84.43855,12/14/2004,5/15/2007
783683,DENNY'S SUPER SAVE  ,Convenience Store,1562,Ralph David Abernathy Blvd SW, ,Atlanta,GA,30310,1253,FULTON,33.744,-84.43855,4/2/2006,8/2/2009
917747,Denny's Super Save  ,Convenience Store,1562,Ralph David Abernathy Blvd SW, ,Atlanta,GA,30310,1253,FULTON,33.744,-84.43855,10/19/2009,1/18/2011
983919,Dennys Super Save  ,Convenience Store,1562,Ralph David Abernathy Blvd SW, ,Atlanta,GA,30310,1253,FULTON,33.744,-84.43855,1/19/2011,3/16/2018
1140017,Destiny Organics LLC  ,Small Grocery Store,209,Edgewood Ave SE,Ste 115,Atlanta,GA,30303,3012,FULTON,33.75437,-84.38001,9/8/2014,9/26/2016
824691,DILL AVENUE GROCERY  ,Convenience Store,637,Dill Ave SW, ,Atlanta,GA,30310,4313,FULTON,33.71832,-84.4087,7/10/2007,2/26/2008
841935,DILL AVENUE GROCERY  ,Convenience Store,637,Dill Ave SW, ,Atlanta,GA,30310,4313,FULTON,33.71832,-84.4087,3/10/2008,3/3/2010
932737,DILL AVENUE GROCERY  ,Convenience Store,637,Dill Ave SW, ,Atlanta,GA,30310,4313,FULTON,33.71832,-84.4087,3/17/2010,11/8/2012
788929,DISCOUNT CONVENIENCE STORE  ,Convenience Store,2636-2,MARTIN LUTHER KING JR, ,Atlanta,GA,30311, ,FULTON,33.75378,-84.47398,6/6/2006,8/4/2010
839171,DISCOUNT FOOD MART  ,Convenience Store,3208,Martin Luther King Jr Dr SW, ,Atlanta,GA,30311,1302,FULTON,33.75186,-84.49161,9/17/2008,7/21/2009
879776,Discount Food Mart  ,Convenience Store,3208,Martin Luther King Jr Dr SW, ,Atlanta,GA,30311,1302,FULTON,33.75217,-84.49224,2/11/2009,4/7/2010
944600,DISCOUNT FOOD MART  ,Convenience Store,3208,Martin Luther King Jr Dr SW, ,Atlanta,GA,30311,1302,FULTON,33.75186,-84.49161,4/26/2010,7/4/2011
1165372,Discount Food Mart  ,Convenience Store,3208,Martin Luther King Jr Dr SW, ,Atlanta,GA,30311,1302,FULTON,33.75201,-84.49186,10/6/2014,9/26/2016
1399990,Discount Food Mart  ,Convenience Store,3208,Martin Luther King Jr Dr SW,,Atlanta,GA,30311,1302,FULTON,33.7522,-84.4923,4/29/2020, 
1482189,Discount Food Mart  ,Convenience Store,2866,Metropolitan Pkwy SW,,Atlanta,GA,30315,7925,FULTON,33.67677,-84.40829,7/28/2022,10/25/2023
1647378,Discount Food Mart  ,Convenience Store,12,Atlanta Ave SW,,Atlanta,GA,30315,1702,FULTON,33.73034,-84.38832,5/21/2025, 
1097512,Discount Market  ,Small Grocery Store,766,Joseph E Boone Blvd NW, ,Atlanta,GA,30314,3830,FULTON,33.7634,-84.41245,8/19/2013,6/22/2016
928463,Discount Mart  ,Convenience Store,837,Lee St SW, ,Atlanta,GA,30310,2745,FULTON,33.73281,-84.41419,12/23/2009,2/25/2015
1211179,Discount Mart Llc  ,Convenience Store,837,Lee St SW,Ste C,Atlanta,GA,30310,2745,FULTON,33.73286,-84.41415,12/30/2015,8/16/2020
1211179,Discount Mart Llc  ,Convenience Store,837,Lee St SW,Ste C,Atlanta,GA,30310,2745,FULTON,33.73286,-84.41415,8/26/2021, 
540978,DISCOUNT MEAT MARKET  ,Meat/Poultry Specialty,1191,Wylie St SE, ,Atlanta,GA,30316,1354,FULTON,33.75236,-84.34936,11/16/2001,9/29/2008
840819,DISCOUNT MEAT MARKET  ,Meat/Poultry Specialty,1191,Wylie St SE, ,Atlanta,GA,30316,1354,FULTON,33.75236,-84.34936,12/18/2007,3/18/2020
424682,DISCOUNT MEAT WORLD  ,Meat/Poultry Specialty,2595,Donald Lee Hollowell Pkwy NW, ,Atlanta,GA,30318,8353,FULTON,33.77547,-84.47183,7/31/1998,10/2/2017
1468828,Discount Meat World  ,Meat/Poultry Specialty,2595,Donald Lee Hollowell Pkwy NW,,Atlanta,GA,30318,8353,FULTON,33.77587,-84.47169,9/1/2021,5/5/2025
665166,DISCOUNT SUPERMARKET  ,Convenience Store,1334,Boulevard SE, ,Atlanta,GA,30315,3016,FULTON,33.71865,-84.36846,4/22/2004,11/13/2008
881999,DISCOUNT SUPERMARKET  ,Convenience Store,1334,Boulevard SE, ,Atlanta,GA,30315,3016,FULTON,33.71865,-84.36846,8/18/2009,3/15/2011
990886,Discount Supermarket  ,Convenience Store,1334,Boulevard Se, ,Atlanta,GA,30315,3016,FULTON,33.71865,-84.36846,4/18/2011,8/28/2011
914279,DIXIE HILL FOOD MART  ,Convenience Store,2185,Verbena St NW, ,Atlanta,GA,30314,1419,FULTON,33.75522,-84.45902,11/4/2009,7/18/2012
973638,DIXIE NEWS  ,Convenience Store,13,Decatur St SE, ,Atlanta,GA,30303,2906,FULTON,33.75399,-84.38933,3/2/2011,1/11/2023
1231101,Do Drop Inn Market  ,Convenience Store,1431,Hollywood Rd NW, ,Atlanta,GA,30318,3808,FULTON,33.79449,-84.46941,12/23/2015,3/9/2016
1060396,Dollar Deals & More  ,Small Grocery Store,4485,Fulton Industrial Blvd Sw,Ste J,Atlanta,GA,30336,1949,FULTON,33.76286,-84.53502,7/10/2012,3/12/2014
1221261,Dollar Express 6079,Convenience Store,8775,Roswell Rd, ,Atlanta,GA,30350,1842,FULTON,33.99762,-84.35068,10/27/2015,8/6/2017
1221260,Dollar Express 6069,Convenience Store,807,Cascade Ave SW, ,Atlanta,GA,30310,2413,FULTON,33.73348,-84.43755,10/27/2015,8/6/2017
1221000,Dollar Express 902,Convenience Store,2779,Lakewood Ave SW, ,Atlanta,GA,30315,5810,FULTON,33.69724,-84.40866,10/30/2015,8/6/2017
1220972,DOLLAR EXPRESS 7739,Convenience Store,2975,Headland Dr SW,Ste A,Atlanta,GA,30311,5416,FULTON,33.68959,-84.48663,10/30/2015,8/6/2017
1221277,DOLLAR EXPRESS 8381,Convenience Store,2690,Metropolitan Pkwy SW, ,Atlanta,GA,30315,7902,FULTON,33.68163,-84.4077,10/30/2015,8/6/2017
1220956,DOLLAR EXPRESS 7464,Convenience Store,2310,Martin Luther King Jr Dr SW, ,Atlanta,GA,30310,1037,FULTON,33.75179,-84.46577,10/30/2015,8/6/2017
712451,DOLLAR GENERAL  8348,Combination Grocery/Other,1959,METROPOLITAN PKWY, ,Atlanta,GA,30315, ,FULTON,33.70047,-84.40813,6/17/2004,11/28/2007
446600,DOLLAR GENERAL 8589,Combination Grocery/Other,1241,Moreland Ave SE Ste A, ,Atlanta,GA,30316,3190,FULTON,33.72074,-84.3495,6/17/2004, 
648674,DOLLAR GENERAL 8918,Combination Grocery/Other,5549,OLD NATIONAL HWY STATE G, ,Atlanta,GA,30349, ,FULTON,33.60384,-84.47209,6/18/2004,12/14/2010
505194,DOLLAR GENERAL 8143,Combination Grocery/Other,4465,Campbellton Rd SW, ,Atlanta,GA,30331,6500,FULTON,33.69615,-84.53435,8/10/2004, 
618264,DOLLAR GENERAL  9745,Combination Grocery/Other,8610,ROSWELL RD, ,Atlanta,GA,30350, ,FULTON,33.98973,-84.35173,9/21/2004,10/15/2008
1120339,Dollar General 13836,Combination Grocery/Other,3509,Mlk Jr Dr SW,,Atlanta,GA,30331,4006,FULTON,33.75787,-84.50284,10/21/2013, 
1282441,Dollar General 17866,Combination Grocery/Other,3300,Royal South Pkwy, ,Atlanta,GA,30349, ,FULTON,33.59627,-84.49855,4/11/2017, 
1295151,Dollar General 19080,Combination Grocery/Other,2975,Headland Dr SW,Ste A,Atlanta,GA,30311,5416,FULTON,33.68958,-84.48674,8/7/2017, 
1295153,Dollar General 19083,Combination Grocery/Other,8775,Roswell Rd, ,Atlanta,GA,30350,1842,FULTON,33.99762,-84.35065,8/7/2017, 
1295161,Dollar General 19011,Combination Grocery/Other,2690,Metropolitan Pkwy SW, ,Atlanta,GA,30315,7902,FULTON,33.68163,-84.4077,8/7/2017, 
1295164,Dollar General 19003,Combination Grocery/Other,2310,Martin Luther King Jr Dr SW, ,Atlanta,GA,30310,1037,FULTON,33.75179,-84.46577,8/7/2017,8/11/2024
1295165,Dollar General 19082,Combination Grocery/Other,807,Cascade Ave SW, ,Atlanta,GA,30310,2413,FULTON,33.73348,-84.43755,8/7/2017,4/15/2024
1298444,Dollar General 19079,Combination Grocery/Other,2779,Lakewood Ave SW,,Atlanta,GA,30315,5810,FULTON,33.69728,-84.40864,9/5/2017,4/24/2023
1392588,Dollar General 21822,Combination Grocery/Other,881,Peachtree St NE, ,Atlanta,GA,30309,3910,FULTON,33.77866,-84.38387,1/5/2020, 
1424971,Dollar General 22316,Combination Grocery/Other,2750,Donald Lee Hollowell Pkwy NW, ,Atlanta,GA,30318,6056,FULTON,33.77735,-84.47741,10/2/2020, 
1441040,Dollar General 21743,Combination Grocery/Other,4837,Roosevelt Hwy, ,Atlanta,GA,30349,2419,FULTON,33.59925,-84.54677,2/18/2021, 
1112303,Dollar King  ,Convenience Store,122,Cleveland Ave, ,Atlanta,GA,30315, ,FULTON,33.68106,-84.39315,1/28/2014,9/9/2014
731719,DOLLAR SMART CONVENIENCE STORE  ,Convenience Store,905,James Jackson Pkwy NW Ste 7, ,Atlanta,GA,30318,9501,FULTON,33.77956,-84.476,12/14/2004,6/21/2007
818790,Dollar Tree 6839,Combination Grocery/Other,2344,Marietta Blvd NW, ,Atlanta,GA,30318,1327,FULTON,33.8207,-84.45387,4/11/2007, 
863781,Dollar Tree 1400,Combination Grocery/Other,6055,Old National Hwy,Frnt,Atlanta,GA,30349,4481,FULTON,33.59058,-84.4701,8/22/2008, 
865411,Dollar Tree 1157,Combination Grocery/Other,2685,Metropolitan Pkwy SW,Ste C1,Atlanta,GA,30315,7926,FULTON,33.68261,-84.40781,9/9/2008,1/29/2025
917769,Dollar Tree 2230,Combination Grocery/Other,5966,Roswell Rd NE, ,Atlanta,GA,30328,4908,FULTON,33.91789,-84.38078,9/28/2009, 
992555,DOLLAR TREE 4527,Combination Grocery/Other,2841,Greenbriar Pkwy SW,A3,Atlanta,GA,30331, ,FULTON,33.69037,-84.4891,2/22/2011, 
1128890,Dollar Tree 5242,Combination Grocery/Other,2034,Metropolitan Pkwy SW, ,Atlanta,GA,30315,5941,FULTON,33.69889,-84.40746,1/15/2014, 
1171796,Dollar Tree 5779,Combination Grocery/Other,2630,Martin Luther King, ,Atlanta,GA,30311, ,FULTON,33.75378,-84.47378,10/14/2014, 
1220468,Dollar Tree 6241,Combination Grocery/Other,906,Ralph David Abernathy Blvd SW, ,Atlanta,GA,30310,1810,FULTON,33.738,-84.41751,10/20/2015,4/6/2025
1300661,Dollar Tree 7375,Combination Grocery/Other,3599,Mlk Jr Dr SW, ,Atlanta,GA,30331,4017,FULTON,33.75924,-84.50498,10/5/2017, 
1321309,Dollar Tree 7560,Combination Grocery/Other,2020,Campbellton Rd SW, ,Atlanta,GA,30311,4804,FULTON,33.70699,-84.45593,4/30/2018, 
1409024,Dollar Tree 2323,Combination Grocery/Other,8610,Roswell Rd,Ste 800,Atlanta,GA,30350,1823,FULTON,33.9906,-84.35325,6/8/2020, 
1171855,Dollar's Worth 1,Convenience Store,386,Mcdonough Blvd Se, ,Atlanta,GA,30315,2803,FULTON,33.71507,-84.37531,11/18/2014,10/18/2016
419041,DOME FOOD MART  ,Convenience Store,48B,Northside Dr SW, ,Atlanta,GA,30313,1427,FULTON,33.7529,-84.40274,3/24/1994,5/25/2006
1297391,Donnelly Food Mart  ,Convenience Store,1294,Donnelly Ave SW, ,Atlanta,GA,30310,2569,FULTON,33.73478,-84.42982,10/11/2017,12/12/2017
1297391,Donnelly Food Mart  ,Convenience Store,1294,Donnelly Ave SW, ,Atlanta,GA,30310,2569,FULTON,33.73478,-84.42982,1/16/2018,7/8/2019
1614020,Donnelly Food Mart  ,Convenience Store,1294,Donnelly Ave SW,,Atlanta,GA,30310,2569,FULTON,33.73453,-84.43003,11/13/2024, 
665131,DONNELLY FOOD STORE  ,Small Grocery Store,1294,Donnelly Ave SW, ,Atlanta,GA,30310,2569,FULTON,33.73478,-84.42983,12/11/1998,11/30/2005
665131,DONNELLY FOOD STORE  ,Small Grocery Store,1294,Donnelly Ave SW, ,Atlanta,GA,30310,2569,FULTON,33.73478,-84.42983,3/2/2009,7/30/2017
1612254,Donnelly Provisions  ,Convenience Store,1308,Donnelly Ave SW,,Atlanta,GA,30310,2541,FULTON,33.73488,-84.43005,9/9/2024, 
267925,"Doo Drop Inn Marketplace & Beauty Supply, Inc.  ",Convenience Store,1431,Hollywood Rd NW, ,Atlanta,GA,30318,3808,FULTON,33.79449,-84.46941,11/2/1995,12/22/2015
267925,"Doo Drop Inn Marketplace & Beauty Supply, Inc.  ",Convenience Store,1431,Hollywood Rd NW, ,Atlanta,GA,30318,3808,FULTON,33.79449,-84.46941,8/7/2020, 
1135306,Double O Food Mart  ,Convenience Store,337,Fletcher St SW, ,Atlanta,GA,30310,3607,FULTON,33.72573,-84.3991,9/3/2014,1/13/2016
1604673,Ds Food Mart  ,Convenience Store,2413,Roosevelt Hwy,,Atlanta,GA,30337,5505,FULTON,33.6319,-84.46844,9/4/2024, 
621913,E & A SUPERETTE  ,Convenience Store,142,Joseph E Lowery Blvd SW, ,Atlanta,GA,30314,3102,FULTON,33.75088,-84.41749,12/17/2003,3/10/2015
1147294,E&t West End Food Mart 1,Convenience Store,836,Ralph David Abernathy Blvd SW, ,Atlanta,GA,30310,1808,FULTON,33.73821,-84.41514,7/21/2014,3/20/2018
911391,EAGLE MART  ,Convenience Store,3263,DONALD LEE Hollowell Parkway, ,Atlanta,GA,30331, ,FULTON,33.78764,-84.49415,9/16/2009,3/3/2010
761756,EAST ATLANTA FOOD MART  ,Convenience Store,1362,Boulevard SE, ,Atlanta,GA,30315,3016,FULTON,33.71745,-84.3685,12/2/2005,7/31/2022
960503,East Atlanta Food Mart  ,Convenience Store,1362,Blvd Se, ,Atlanta,GA,30315, ,FULTON,33.71745,-84.3685,8/11/2010,2/10/2011
761756,EAST ATLANTA FOOD MART  ,Convenience Store,1362,Boulevard SE, ,Atlanta,GA,30315,3016,FULTON,33.71745,-84.3685,8/9/2022,4/17/2024
850699,EAST PIONT CONVENIENCE MARKET  ,Combination Grocery/Other,1595,White Way, ,Atlanta,GA,30344,3315,FULTON,33.6786,-84.44106,5/1/2008,10/21/2013
1428780,East Point Convenience  ,Convenience Store,1595,White Way,,Atlanta,GA,30344,3315,FULTON,33.67868,-84.4411,11/25/2020,3/14/2025
1428780,East Point Convenience  ,Convenience Store,1595,White Way,,Atlanta,GA,30344,3315,FULTON,33.67868,-84.4411,7/15/2025, 
1117668,East Point Convenience Store  ,Convenience Store,1595,White Way, ,Atlanta,GA,30344,3315,FULTON,33.6786,-84.44106,1/27/2014,7/12/2017
1089571,East Point Farmers Market / East Point Main Street  ,Farmers' Market,2757,E Point St, ,Atlanta,GA,30344,3207,FULTON,33.67973,-84.44181,3/6/2013,3/11/2025
1070064,East Point Food Market  ,Convenience Store,2861,Main St,,Atlanta,GA,30344,3372,FULTON,33.67726,-84.44128,1/24/2013,7/9/2023
1070064,East Point Food Market  ,Convenience Store,2861,Main St,,Atlanta,GA,30344,3372,FULTON,33.67726,-84.44128,7/15/2024, 
1034665,East Point Food Mart  ,Convenience Store,2048,Stanton Rd,,Atlanta,GA,30344,1300,FULTON,33.69895,-84.44804,12/29/2011,8/13/2024
1317383,East Point Food Mart  ,Convenience Store,3056,Bayard St,Ste 100,Atlanta,GA,30344,4301,FULTON,33.67158,-84.432,9/6/2018,9/6/2021
1560331,East Point Food Mart  ,Convenience Store,3289,Washington Rd,,Atlanta,GA,30344,5420,FULTON,33.66637,-84.46622,9/12/2023, 
1034665,East Point Food Mart  ,Convenience Store,2048,Stanton Rd,,Atlanta,GA,30344,1300,FULTON,33.69895,-84.44804,7/7/2025, 
1552925,Eastpoint Grocery  ,Convenience Store,1960,Perkerson Rd SW,,Atlanta,GA,30310,5051,FULTON,33.7009,-84.41771,8/25/2023, 
1075026,Eastpoint Quickstop  ,Convenience Store,2098,Headland Dr, ,Atlanta,GA,30344,2135,FULTON,33.68922,-84.45735,11/1/2012,3/16/2014
267857,EASY MARKET  ,Convenience Store,3819,Jonesboro Rd SE, ,Atlanta,GA,30354,3532,FULTON,33.65043,-84.36645,5/10/2002,8/9/2007
400088,EASY WAY FOOD  ,Convenience Store,400,Edgewood Ave SE, ,Atlanta,GA,30312,1845,FULTON,33.75441,-84.3743,10/18/1991,10/4/2005
994299,Eav Marketplace  ,Small Grocery Store,491,Flat Shoals Ave Se, ,Atlanta,GA,30316,1913,FULTON,33.74063,-84.34601,3/11/2011,1/16/2012
897975,EBONY'S NUTRITION  ,Small Grocery Store,855,Oak St SW, ,Atlanta,GA,30310,1774,FULTON,33.7407,-84.41658,7/1/2009,3/18/2013
362165,ECKERD DRUGS  0156,Combination Grocery/Other,45,W Paces Ferry Rd NW, ,Atlanta,GA,30305,1301,FULTON,33.83995,-84.38118,8/1/2000,7/26/2006
404924,ECKERD DRUGS 3658,Combination Grocery/Other,645,CASCADE AVE NW, ,Atlanta,GA,30310, ,FULTON,33.73499,-84.43541,2/27/2001,5/3/2009
1586226,Eden Fresh Market #11  ,Super Store,3465,Main St,,Atlanta,GA,30337,1910,FULTON,33.66094,-84.44809,2/15/2024, 
761231,EDGEWOOD FOOD MART  ,Convenience Store,400,Edgewood Ave SE, ,Atlanta,GA,30312,1845,FULTON,33.75441,-84.3743,10/5/2005,9/20/2019
1430670,Edgewood Foodmart Inc.  ,Convenience Store,400,Edgewood Ave SE,,Atlanta,GA,30312,1845,FULTON,33.75465,-84.37466,3/3/2021, 
1524534,El Ejido  ,Medium Grocery Store,3145,Main St,,Atlanta,GA,30344,4846,FULTON,33.6696,-84.44422,12/12/2022,11/4/2024
946085,ELIBERT'S GROCERY  ,Combination Grocery/Other,2106,Godby Rd,Ste D,Atlanta,GA,30349,3338,FULTON,33.61618,-84.45839,5/5/2010,3/18/2013
1624888,Elle N Woods Convenience Store  ,Convenience Store,799,Cascade Ave SW,,Atlanta,GA,30310,2457,FULTON,33.73346,-84.43758,2/3/2025,7/21/2025
741352,Empire Food Mart  ,Medium Grocery Store,3556,Empire Blvd SW, ,Atlanta,GA,30354,2638,FULTON,33.65696,-84.39124,2/8/2005,5/9/2007
822209,EMPIRE MART  ,Convenience Store,3556,Empire Blvd SW, ,Atlanta,GA,30354,2638,FULTON,33.65696,-84.39124,6/19/2007,8/4/2010
1151225,Empire Service Mart LLC  ,Convenience Store,3556,Empire Blvd SW, ,Atlanta,GA,30354,2638,FULTON,33.65696,-84.39124,7/8/2014,11/27/2016
1353213,Es Market Llc  ,Medium Grocery Store,120,Northwood Dr,Ste 104,Atlanta,GA,30342,4643,FULTON,33.91106,-84.38281,3/11/2019,5/1/2019
1481976,Essential Market  ,Convenience Store,844,Martin Luther King Jr Dr SW,,Atlanta,GA,30314,3642,FULTON,33.75467,-84.41526,1/11/2022,1/10/2023
1558861,Essential Market  ,Convenience Store,844,Martin Luther King Jr Dr SW,,Atlanta,GA,30314,3642,FULTON,33.75467,-84.41519,11/20/2023,9/14/2025
1030696,Esther Food Mart  ,Convenience Store,902,Dill Ave SW, ,Atlanta,GA,30310,4107,FULTON,33.71827,-84.41768,1/9/2012,3/18/2013
773983,ETS NEIGHBORHOOD GROCERY  ,Convenience Store,1370,Jonesboro Rd SE, ,Atlanta,GA,30315,2766,FULTON,33.71715,-84.38416,1/5/2006,6/3/2007
510321,EUROPEAN DELI  ,Small Grocery Store,8610,Roswell Rd,Ste 470,Atlanta,GA,30350,1823,FULTON,33.98973,-84.35173,11/9/2004,9/28/2010
1130534,Express Food & Pharmacy 01,Convenience Store,50,Upper Alabama St Sw,Ste 92,Atlanta,GA,30303,3105,FULTON,33.7525,-84.39009,6/6/2014,12/6/2018
1348585,Express Food & Pharmacy  ,Convenience Store,50,Upper Alabama St SW,Ste 92,Atlanta,GA,30303,3105,FULTON,33.75245,-84.39011,2/15/2019,2/25/2024
1033066,Express Food Mart  ,Convenience Store,1629,Lakewood Ave SE, ,Atlanta,GA,30315,5250,FULTON,33.70983,-84.37988,12/28/2011,12/9/2014
1124593,Exxon  ,Convenience Store,1801,Delowe Dr SW,Ste A,Atlanta,GA,30311,4751,FULTON,33.70584,-84.45731,4/18/2014,12/14/2014
1278670,Exxon  ,Convenience Store,1163,Metropolitan Pkwy Sw, ,Atlanta,GA,30310,3500,FULTON,33.72316,-84.40789,8/4/2017,3/30/2021
1306405,Exxon Delowe Food Mart  ,Convenience Store,1801,Delowe Dr SW, ,Atlanta,GA,30311,4751,FULTON,33.70584,-84.45731,1/2/2018,12/7/2021
774478,EXXON FOOD MART  ,Convenience Store,1981,Flat Shoals Rd SE, ,Atlanta,GA,30316,2856,FULTON,33.7261,-84.3229,12/22/2005,10/4/2007
833211,EXXON FOOD MART  ,Convenience Store,1981,Flat Shoals Rd SE, ,Atlanta,GA,30316,2856,FULTON,33.7261,-84.3229,10/7/2008,9/14/2011
875636,EXXON FOOD MART  ,Convenience Store,5300,Riverdale Rd, ,Atlanta,GA,30349,5706,FULTON,33.61042,-84.43641,1/6/2009,6/15/2014
900996,Exxon Food Mart  ,Convenience Store,5084,Old National Hwy, ,Atlanta,GA,30349,3342,FULTON,33.61672,-84.47276,7/1/2009,11/23/2018
907662,EXXON FOOD MART  ,Convenience Store,2549,Roosevelt Hwy, ,Atlanta,GA,30337,6229,FULTON,33.6281,-84.47293,8/18/2009,9/12/2011
1073873,Exxon Food Mart  ,Convenience Store,1161,Ponce de Leon Ave NE, ,Atlanta,GA,30306,4525,FULTON,33.77382,-84.34935,12/4/2012,9/26/2016
1125397,Exxon Food Mart  ,Convenience Store,247,Moreland Ave Se, ,Atlanta,GA,30316,1458,FULTON,33.74651,-84.34927,1/28/2014,8/5/2014
1223179,Exxon Food Mart  ,Convenience Store,247,Moreland Ave Se, ,Atlanta,GA,30316,1458,FULTON,33.74651,-84.34927,12/2/2015,11/3/2022
1240912,Exxon Food Mart  ,Convenience Store,4410,Roosevelt Hwy, ,Atlanta,GA,30349,2518,FULTON,33.6062,-84.53309,4/25/2016,5/24/2021
1301196,Exxon Food Mart  ,Convenience Store,1959,Lakewood Ave SE, ,Atlanta,GA,30315,4348,FULTON,33.70235,-84.38471,12/12/2017,12/13/2020
900996,Exxon Food Mart  ,Convenience Store,5084,Old National Hwy, ,Atlanta,GA,30349,3342,FULTON,33.61672,-84.47276,2/1/2019,3/13/2025
1366314,Exxon Food Mart  ,Convenience Store,840,McDonough Blvd SE, ,Atlanta,GA,30315,5519,FULTON,33.7086,-84.35899,11/5/2019,8/31/2020
1366314,Exxon Food Mart  ,Convenience Store,840,McDonough Blvd SE, ,Atlanta,GA,30315,5519,FULTON,33.7086,-84.35899,8/26/2021,12/27/2021
1301196,Exxon Food Mart  ,Convenience Store,1959,Lakewood Ave SE, ,Atlanta,GA,30315,4348,FULTON,33.70235,-84.38471,9/8/2021,8/24/2022
1475465,Exxon Food Mart  ,Convenience Store,1633,Virginia Ave,,Atlanta,GA,30337,2823,FULTON,33.65943,-84.44242,11/23/2021, 
1475057,Exxon Food Mart  ,Convenience Store,1801,Delowe Dr SW,,Atlanta,GA,30311,4751,FULTON,33.7058,-84.4576,1/18/2022,3/30/2025
1483815,Exxon Food Mart 0,Convenience Store,840,McDonough Blvd SE,,Atlanta,GA,30315,5519,FULTON,33.70876,-84.35889,2/2/2022,12/19/2022
1492281,Exxon Food Mart  ,Convenience Store,1163,Metropolitan Pkwy SW,,Atlanta,GA,30310,3500,FULTON,33.72319,-84.40816,4/11/2022,3/5/2024
1301196,Exxon Food Mart  ,Convenience Store,1959,Lakewood Ave SE, ,Atlanta,GA,30315,4348,FULTON,33.70235,-84.38471,8/30/2022, 
1541833,Exxon Food Mart  ,Convenience Store,5955,Fulton Industrial Blvd SW,,Atlanta,GA,30336,2722,FULTON,33.72569,-84.58299,4/21/2023, 
1606054,Exxon Food Mart 1,Convenience Store,840,McDonough Blvd SE,,Atlanta,GA,30315,5519,FULTON,33.70876,-84.35889,9/23/2024, 
1637845,Exxon Food Mart  ,Convenience Store,1801,Delowe Dr SW,,Atlanta,GA,30311,4751,FULTON,33.7058,-84.4576,4/18/2025, 
1488625,Exxon Gas Station  ,Convenience Store,3843,Jonesboro Rd SE,,Atlanta,GA,30354,3506,FULTON,33.64935,-84.36635,2/24/2022, 
842632,EZ FOOD MART  ,Convenience Store,1545,Northside Dr NW, ,Atlanta,GA,30318,4206,FULTON,33.79774,-84.40775,2/4/2008,7/24/2013
1416414,Ez Food Mart  ,Convenience Store,1896,Piedmont Rd NE,,Atlanta,GA,30324,4115,FULTON,33.80917,-84.3661,9/10/2020,9/29/2024
1239152,EZ Market 720,Convenience Store,720,Donald L Hollowell Pkwy NW, ,Atlanta,GA,30318,6702,FULTON,33.77303,-84.41077,6/7/2016,6/11/2017
1253051,EZ Market  ,Convenience Store,1545,Northside Dr Nw, ,Atlanta,GA,30318,4206,FULTON,33.79772,-84.40779,8/31/2016,10/26/2022
1399464,Ez Market  ,Convenience Store,2100,Metropolitan Pkwy SW,,Atlanta,GA,30315,6220,FULTON,33.697,-84.40768,5/22/2020,7/23/2024
1567210,Ez Market  ,Convenience Store,1209,Collier Rd NW,,Atlanta,GA,30318,2323,FULTON,33.81161,-84.42575,11/21/2023, 
1241526,Ez Market Texaco  ,Convenience Store,2100,Metropolitan Pkwy SW, ,Atlanta,GA,30315,6220,FULTON,33.69698,-84.40809,5/16/2016,8/19/2019
818353,EZ SHOP FOOD MART  ,Convenience Store,2049,Sylvan Rd SW, ,Atlanta,GA,30310,5021,FULTON,33.69875,-84.41833,4/24/2007,4/21/2008
843889,EZ Shoper  ,Convenience Store,3235,Martin Luther King Jr Dr SW,,Atlanta,GA,30311,1316,FULTON,33.75305,-84.49324,5/21/2008,5/4/2014
